date,time,temperature,humidity,ventilation,light_intensity,ph,disease growth possibility level
8/14/2022,8:30,7.01,69,high,low,8.8,Low
8/14/2022,11:40,7.93,91,medium,low,8.4,Moderate
8/14/2022,14:30,15.06,69,high,medium,8.2,Low
8/14/2022,17:40,15.38,87,high,medium,8.4,Moderate
8/15/2022,8:30,6.17,62,high,low,8.3,Low
8/15/2022,11:40,14.98,93,high,medium,8.2,Moderate
8/15/2022,14:30,9.56,56,high,low,8.9,Low
8/15/2022,17:40,23.76,54,low,high,5.6,Moderate
8/16/2022,8:30,5.14,87,low,low,8.8,Moderate
8/16/2022,11:40,13.06,66,high,medium,8.6,Low
8/16/2022,14:30,28.21,71,low,high,6.4,High
8/16/2022,17:40,28.16,71,low,high,6.7,High
8/17/2022,8:30,12.77,70,high,medium,8.9,Moderate
8/17/2022,11:40,31.7,79,low,high,6.9,High
8/17/2022,14:30,6.1,97,high,low,8.7,Moderate
8/17/2022,17:40,25.6,72,medium,high,6.6,High
8/18/2022,8:30,18.8,59,low,medium,6.4,Moderate
8/18/2022,11:40,12.14,62,high,medium,8.1,Low
8/18/2022,14:30,7.74,55,high,low,8.6,Low
8/18/2022,17:40,15.29,92,medium,medium,9,Moderate
8/19/2022,8:30,11.71,54,high,low,8.5,Low
8/19/2022,11:40,7.98,50,high,low,8.8,Low
8/19/2022,14:30,18.65,79,medium,medium,6,High
8/19/2022,17:40,8.84,79,medium,low,8.5,Moderate
8/20/2022,8:30,10.46,55,high,low,8.7,Low
8/20/2022,11:40,31.06,52,medium,high,5.2,Moderate
8/20/2022,14:30,10.12,82,low,low,8.6,Moderate
8/20/2022,17:40,5.65,52,high,low,9,Low
8/21/2022,8:30,7.89,60,high,low,8.1,Low
8/21/2022,11:40,11.84,57,high,low,8.3,Low
8/21/2022,14:30,9.49,84,low,low,8.8,Moderate
8/21/2022,17:40,13.33,52,high,medium,8.1,Low
8/22/2022,8:30,13.32,59,high,medium,8.9,Low
8/22/2022,11:40,29.98,54,medium,high,6.4,Moderate
8/22/2022,14:30,6.58,72,medium,low,9,Moderate
8/22/2022,17:40,19.43,78,high,medium,6.4,High
8/23/2022,8:30,7.06,53,high,low,8.7,Low
8/23/2022,11:40,27.06,58,low,high,6.4,Moderate
8/23/2022,14:30,7.62,60,high,low,8.6,Low
8/23/2022,17:40,26.87,83,medium,high,6.4,High
8/24/2022,8:30,9.01,55,high,low,8.2,Low
8/24/2022,11:40,14.06,65,high,medium,8.2,Low
8/24/2022,14:30,30.11,55,medium,high,5.1,Moderate
8/24/2022,17:40,15.55,54,high,medium,8.2,Low
8/25/2022,8:30,5.85,62,high,low,8.8,Low
8/25/2022,11:40,10.75,55,high,low,8.7,Low
8/25/2022,14:30,6.07,91,high,low,8.7,Moderate
8/25/2022,17:40,34.86,57,medium,high,6.8,Moderate
8/26/2022,8:30,16.22,70,high,medium,8.6,Moderate
8/26/2022,11:40,11.23,51,high,low,8.4,Low
8/26/2022,14:30,24.46,59,low,high,5.8,Moderate
8/26/2022,17:40,8.27,67,high,low,8.1,Low
8/27/2022,8:30,10.7,69,high,low,8.4,Low
8/27/2022,11:40,5.75,65,high,low,8.4,Low
8/27/2022,14:30,10.17,55,high,low,8.2,Low
8/27/2022,17:40,21.18,76,low,high,5.7,High
8/28/2022,8:30,9.61,91,low,low,8.3,Moderate
8/28/2022,11:40,5.26,68,high,low,8.4,Low
8/28/2022,14:30,14.72,73,high,medium,8.1,Moderate
8/28/2022,17:40,11.08,66,high,low,8.4,Low
8/29/2022,8:30,20.12,66,medium,high,5,Moderate
8/29/2022,11:40,10.47,87,medium,low,9,Moderate
8/29/2022,14:30,13.65,87,medium,medium,8.9,Moderate
8/29/2022,17:40,14.23,60,high,medium,8.6,Low
8/30/2022,8:30,28.71,66,low,high,6.7,Moderate
8/30/2022,11:40,5.66,70,high,low,8.6,Moderate
8/30/2022,14:30,25.46,85,low,high,6.3,High
8/30/2022,17:40,5.95,89,high,low,8.2,Moderate
8/31/2022,8:30,9.76,50,high,low,8.9,Low
8/31/2022,11:40,8.12,70,high,low,8.3,Moderate
8/31/2022,14:30,25,99,medium,high,5.2,High
8/31/2022,17:40,9.55,77,low,low,8.3,Moderate
9/1/2022,8:30,12.21,72,medium,medium,8.1,Moderate
9/1/2022,11:40,23.04,68,medium,high,6.5,Moderate
9/1/2022,14:30,14.86,67,high,medium,8.4,Low
9/1/2022,17:40,9.84,87,low,low,8.4,Moderate
9/2/2022,8:30,18.48,85,low,medium,5.8,High
9/2/2022,11:40,20.97,53,medium,high,6.5,Moderate
9/2/2022,14:30,7.9,63,high,low,8.7,Low
9/2/2022,17:40,12.69,69,high,medium,8.6,Low
9/3/2022,8:30,8.1,56,high,low,8.2,Low
9/3/2022,11:40,15.66,71,medium,medium,8.3,Moderate
9/3/2022,14:30,30.38,74,high,high,6.4,High
9/3/2022,17:40,23.49,98,low,high,5.5,High
9/4/2022,8:30,22.81,94,medium,high,5.1,High
9/4/2022,11:40,12.12,62,high,medium,8.7,Low
9/4/2022,14:30,6.61,70,high,low,8,Moderate
9/4/2022,17:40,32.95,82,medium,high,7,High
9/5/2022,8:30,14.72,70,high,medium,8.5,Moderate
9/5/2022,11:40,11.68,89,low,low,8.3,Moderate
9/5/2022,14:30,7.17,63,high,low,8.4,Low
9/5/2022,17:40,14.28,60,high,medium,8.1,Low
9/6/2022,8:30,32.67,78,medium,high,6.1,High
9/6/2022,11:40,10.82,67,high,low,8.8,Low
9/6/2022,14:30,13.5,77,low,medium,8.6,Moderate
9/6/2022,17:40,10.92,57,high,low,8.6,Low
9/7/2022,8:30,12.7,86,low,medium,8.3,Moderate
9/7/2022,11:40,10.81,93,high,low,8.8,Moderate
9/7/2022,14:30,9.94,63,high,low,8.5,Low
9/7/2022,17:40,33.12,76,high,high,6.1,High
9/8/2022,8:30,12.72,97,low,medium,8.8,Moderate
9/8/2022,11:40,19.39,61,medium,medium,5,Moderate
9/8/2022,14:30,8.8,59,high,low,9,Low
9/8/2022,17:40,29.87,86,high,high,6.6,High
9/9/2022,8:30,14.81,66,high,medium,8.1,Low
9/9/2022,11:40,8.92,58,high,low,8,Low
9/9/2022,14:30,12.67,70,high,medium,8.7,Moderate
9/9/2022,17:40,27.33,62,high,high,5.6,Moderate
9/10/2022,8:30,32.51,50,medium,high,5.7,Moderate
9/10/2022,11:40,9.42,84,medium,low,8.6,Moderate
9/10/2022,14:30,10.59,93,low,low,8.6,Moderate
9/10/2022,17:40,32.12,78,low,high,7,High
9/11/2022,8:30,28.31,59,medium,high,5.7,Moderate
9/11/2022,11:40,26.54,60,low,high,5.2,Moderate
9/11/2022,14:30,29.76,83,medium,high,6,High
9/11/2022,17:40,28.67,88,medium,high,5.1,High
9/12/2022,8:30,6.15,66,high,low,8.2,Low
9/12/2022,11:40,33.65,83,high,high,5.9,High
9/12/2022,14:30,15.58,63,high,medium,8.8,Low
9/12/2022,17:40,15.64,95,medium,medium,8.6,Moderate
9/13/2022,8:30,19.58,51,low,medium,6.4,Moderate
9/13/2022,11:40,7.49,59,high,low,8.2,Low
9/13/2022,14:30,14.21,54,high,medium,8.5,Low
9/13/2022,17:40,9.79,66,high,low,8.7,Low
9/14/2022,8:30,8.76,88,low,low,8.2,Moderate
9/14/2022,11:40,25.41,56,medium,high,5.2,Moderate
9/14/2022,14:30,6.86,51,high,low,8.9,Low
9/14/2022,17:40,21.31,60,medium,high,6.9,Moderate
9/15/2022,8:30,12.19,90,medium,medium,8.5,Moderate
9/15/2022,11:40,28.42,82,medium,high,5.8,High
9/15/2022,14:30,8.93,55,high,low,8.4,Low
9/15/2022,17:40,10.4,53,high,low,8.4,Low
9/16/2022,8:30,31.24,87,medium,high,5.8,High
9/16/2022,11:40,10.75,80,low,low,8.4,Moderate
9/16/2022,14:30,30.82,99,low,high,5.8,High
9/16/2022,17:40,9.75,52,high,low,8.2,Low
9/17/2022,8:30,8.12,71,low,low,8.7,Moderate
9/17/2022,11:40,16.81,89,medium,medium,8.8,Moderate
9/17/2022,14:30,34.42,98,low,high,6.8,High
9/17/2022,17:40,15.7,62,high,medium,8,Low
9/18/2022,8:30,5.9,55,high,low,8.5,Low
9/18/2022,11:40,5.77,94,high,low,8.9,Moderate
9/18/2022,14:30,15.84,56,high,medium,8.3,Low
9/18/2022,17:40,34.55,63,low,high,5.1,Moderate
9/19/2022,8:30,9.05,91,medium,low,8.1,Moderate
9/19/2022,11:40,7.59,53,high,low,8.9,Low
9/19/2022,14:30,24.34,95,low,high,5,High
9/19/2022,17:40,11.7,54,high,low,8.4,Low
9/20/2022,8:30,7.95,52,high,low,8.9,Low
9/20/2022,11:40,27.3,87,low,high,6,High
9/20/2022,14:30,32.08,88,medium,high,6.8,High
9/20/2022,17:40,28.18,66,medium,high,6.2,Moderate
9/21/2022,8:30,15.72,60,high,medium,8.9,Low
9/21/2022,11:40,11.43,57,high,low,8.3,Low
9/21/2022,14:30,13.94,69,high,medium,8.5,Low
9/21/2022,17:40,30.09,72,medium,high,6.1,High
9/22/2022,8:30,23.85,84,medium,high,5.3,High
9/22/2022,11:40,27.32,94,medium,high,5.1,High
9/22/2022,14:30,6.85,64,high,low,8.5,Low
9/22/2022,17:40,20.33,57,medium,high,5.4,Moderate
9/23/2022,8:30,11.6,60,high,low,8.3,Low
9/23/2022,11:40,11.2,95,low,low,8.6,Moderate
9/23/2022,14:30,8.28,56,high,low,8,Low
9/23/2022,17:40,9.81,52,high,low,8.8,Low
9/24/2022,8:30,9.15,65,high,low,8.5,Low
9/24/2022,11:40,11.86,82,low,low,8.1,Moderate
9/24/2022,14:30,15.03,52,high,medium,8.8,Low
9/24/2022,17:40,5.18,61,high,low,8.6,Low
9/25/2022,8:30,20.63,76,medium,high,6.9,High
9/25/2022,11:40,11.39,64,high,low,8.8,Low
9/25/2022,14:30,10.26,51,high,low,8.7,Low
9/25/2022,17:40,8.76,62,high,low,8.3,Low
9/26/2022,8:30,18.95,61,high,medium,5.4,Moderate
9/26/2022,11:40,6.72,51,high,low,8.8,Low
9/26/2022,14:30,11.95,86,low,low,8.1,Moderate
9/26/2022,17:40,5.93,57,high,low,8.2,Low
9/27/2022,8:30,13.81,52,high,medium,8.2,Low
9/27/2022,11:40,9.07,55,high,low,8.4,Low
9/27/2022,14:30,30.62,86,low,high,5.2,High
9/27/2022,17:40,23.87,62,medium,high,6.3,Moderate
9/28/2022,8:30,8.4,84,medium,low,8.2,Moderate
9/28/2022,11:40,5.44,64,high,low,8.3,Low
9/28/2022,14:30,12.65,94,medium,medium,8.3,Moderate
9/28/2022,17:40,8.85,62,high,low,8.7,Low
9/29/2022,8:30,20.09,95,low,high,6.8,High
9/29/2022,11:40,23.21,80,low,high,5,High
9/29/2022,14:30,7.85,86,high,low,8.2,Moderate
9/29/2022,17:40,19.32,76,high,medium,6,High
9/30/2022,8:30,15.94,67,high,medium,8.8,Low
9/30/2022,11:40,19.51,68,low,medium,6.9,Moderate
9/30/2022,14:30,24.75,78,medium,high,6.3,High
9/30/2022,17:40,10.6,95,medium,low,8.6,Moderate
10/1/2022,8:30,11.12,59,high,low,8.5,Low
10/1/2022,11:40,27.83,67,high,high,5.2,Moderate
10/1/2022,14:30,14.78,61,high,medium,8.9,Low
10/1/2022,17:40,12.58,86,medium,medium,8.6,Moderate
10/2/2022,8:30,5.95,78,medium,low,8.6,Moderate
10/2/2022,11:40,11.46,54,high,low,8.9,Low
10/2/2022,14:30,31.48,74,high,high,6.6,High
10/2/2022,17:40,20.95,96,medium,high,6.4,High
10/3/2022,8:30,32,54,medium,high,6.1,Moderate
10/3/2022,11:40,11.04,59,high,low,8.6,Low
10/3/2022,14:30,5.18,62,high,low,8.6,Low
10/3/2022,17:40,19.22,51,medium,medium,5.8,Moderate
10/4/2022,8:30,14.21,54,high,medium,8.7,Low
10/4/2022,11:40,15.5,62,high,medium,8.5,Low
10/4/2022,14:30,16.37,60,high,medium,8.2,Low
10/4/2022,17:40,13.79,57,high,medium,8.9,Low
10/5/2022,8:30,22.57,92,medium,high,5,High
10/5/2022,11:40,11.77,72,low,low,8.1,Moderate
10/5/2022,14:30,25.34,52,medium,high,5.1,Moderate
10/5/2022,17:40,13.43,90,low,medium,8.4,Moderate
10/6/2022,8:30,23.26,72,medium,high,6.2,High
10/6/2022,11:40,5.33,67,high,low,8.4,Low
10/6/2022,14:30,8.8,50,high,low,9,Low
10/6/2022,17:40,13.12,50,high,medium,8.2,Low
10/7/2022,8:30,10.09,69,high,low,9,Low
10/7/2022,11:40,14.24,61,high,medium,8.8,Low
10/7/2022,14:30,8.31,70,high,low,8.2,Moderate
10/7/2022,17:40,13.27,66,high,medium,8.9,Low
10/8/2022,8:30,5.24,63,high,low,8.8,Low
10/8/2022,11:40,9.5,58,high,low,8.5,Low
10/8/2022,14:30,7.31,57,high,low,8.1,Low
10/8/2022,17:40,34.71,94,low,high,5.3,High
10/9/2022,8:30,9.67,70,high,low,8.2,Moderate
10/9/2022,11:40,5.87,100,low,low,8,Moderate
10/9/2022,14:30,26.66,99,high,high,6.8,High
10/9/2022,17:40,24.75,57,low,high,5.7,Moderate
10/10/2022,8:30,10.69,67,high,low,9,Low
10/10/2022,11:40,9.8,67,high,low,8.3,Low
10/10/2022,14:30,16.75,68,high,medium,8.6,Low
10/10/2022,17:40,23.06,81,medium,high,5.9,High
10/11/2022,8:30,15.31,67,high,medium,8.6,Low
10/11/2022,11:40,13.88,55,high,medium,8.7,Low
10/11/2022,14:30,25.43,69,low,high,6.5,Moderate
10/11/2022,17:40,28.63,81,medium,high,5.9,High
10/12/2022,8:30,10.47,60,high,low,8.7,Low
10/12/2022,11:40,32.45,92,low,high,5.4,High
10/12/2022,14:30,9.57,58,high,low,8.4,Low
10/12/2022,17:40,15.23,68,high,medium,9,Low
10/13/2022,8:30,19.3,70,high,medium,5.6,High
10/13/2022,11:40,6.33,51,high,low,8.9,Low
10/13/2022,14:30,13.81,65,high,medium,8.1,Low
10/13/2022,17:40,11.96,68,high,low,8.2,Low
10/14/2022,8:30,11.64,58,high,low,9,Low
10/14/2022,11:40,11.68,62,high,low,8.5,Low
10/14/2022,14:30,20.83,77,medium,high,6.7,High
10/14/2022,17:40,26.03,85,high,high,5.3,High
10/15/2022,8:30,7.35,96,low,low,8.9,Moderate
10/15/2022,11:40,11.32,62,high,low,8.1,Low
10/15/2022,14:30,11.62,53,high,low,8.4,Low
10/15/2022,17:40,24.75,66,high,high,6.4,Moderate
10/16/2022,8:30,13.12,54,high,medium,8.6,Low
10/16/2022,11:40,9.9,81,high,low,8.2,Moderate
10/16/2022,14:30,8.53,70,high,low,8.8,Moderate
10/16/2022,17:40,9.25,68,high,low,8.8,Low
10/17/2022,8:30,9.13,63,high,low,8.4,Low
10/17/2022,11:40,14.28,59,high,medium,8.7,Low
10/17/2022,14:30,14.52,63,high,medium,8.5,Low
10/17/2022,17:40,9.82,88,medium,low,8.5,Moderate
10/18/2022,8:30,9.24,53,high,low,8.2,Low
10/18/2022,11:40,26.68,60,high,high,5.3,Moderate
10/18/2022,14:30,19.6,83,medium,medium,5.3,High
10/18/2022,17:40,19.56,56,low,medium,5.1,Moderate
10/19/2022,8:30,18.39,58,low,medium,6.5,Moderate
10/19/2022,11:40,11.21,69,high,low,8.3,Low
10/19/2022,14:30,15.96,79,medium,medium,8.9,Moderate
10/19/2022,17:40,56.77,0,,,,Moderate
10/20/2022,8:30,24.83,97,medium,high,5.8,High
10/20/2022,11:40,29.7,81,low,high,6.5,High
10/20/2022,14:30,6.33,57,high,low,8.6,Low
10/20/2022,17:40,13.11,70,high,medium,8.5,Moderate
10/21/2022,8:30,19.81,67,low,medium,6.4,Moderate
10/21/2022,11:40,31.17,50,medium,high,6.4,Moderate
10/21/2022,14:30,23.47,53,medium,high,5.2,Moderate
10/21/2022,17:40,5.21,55,high,low,8.5,Low
10/22/2022,8:30,11.85,80,high,low,8.7,Moderate
10/22/2022,11:40,13.33,53,high,medium,8.5,Low
10/22/2022,14:30,6.84,69,high,low,8.2,Low
10/22/2022,17:40,13.62,56,high,medium,8.8,Low
10/23/2022,8:30,11.88,91,low,low,8.7,Moderate
10/23/2022,11:40,10.57,96,high,low,8.6,Moderate
10/23/2022,14:30,6.67,91,low,low,8.8,Moderate
10/23/2022,17:40,13.62,65,high,medium,8.7,Low
10/24/2022,8:30,5.37,63,high,low,8.2,Low
10/24/2022,11:40,14.24,85,medium,medium,8.9,Moderate
10/24/2022,14:30,12.84,63,high,medium,8.9,Low
10/24/2022,17:40,30.72,96,medium,high,5.8,High
10/25/2022,8:30,6.18,77,medium,low,8.5,Moderate
10/25/2022,11:40,24.35,60,low,high,5.4,Moderate
10/25/2022,14:30,14.62,96,high,medium,8.8,Moderate
10/25/2022,17:40,8.37,68,high,low,9,Low
10/26/2022,8:30,6.47,55,high,low,8.8,Low
10/26/2022,11:40,5.07,60,high,low,8.3,Low
10/26/2022,14:30,10.15,70,high,low,8.7,Moderate
10/26/2022,17:40,12.66,74,medium,medium,8.9,Moderate
10/27/2022,8:30,12.27,58,high,medium,8.2,Low
10/27/2022,11:40,11.44,67,high,low,9,Low
10/27/2022,14:30,13.79,68,high,medium,8.3,Low
10/27/2022,17:40,10.72,59,high,low,8.5,Low
10/28/2022,8:30,9.45,54,high,low,8.5,Low
10/28/2022,11:40,15.85,67,high,medium,8.1,Low
10/28/2022,14:30,5.31,63,high,low,8,Low
10/28/2022,17:40,32.61,82,medium,high,5.4,High
10/29/2022,8:30,10.09,68,high,low,8.8,Low
10/29/2022,11:40,27.66,66,high,high,5.4,Moderate
10/29/2022,14:30,5.91,80,low,low,9,Moderate
10/29/2022,17:40,34.5,89,medium,high,5.3,High
10/30/2022,8:30,7.92,67,high,low,8.9,Low
10/30/2022,11:40,13.97,63,high,medium,8.7,Low
10/30/2022,14:30,26.39,96,medium,high,6.4,High
10/30/2022,17:40,31.79,60,low,high,6.6,Moderate
10/31/2022,8:30,10.13,60,high,low,8.3,Low
10/31/2022,11:40,5.6,87,high,low,8,Moderate
10/31/2022,14:30,10.28,50,high,low,8.7,Low
10/31/2022,17:40,22.52,80,high,high,6.9,High
11/1/2022,8:30,10.64,69,high,low,8.2,Low
11/1/2022,11:40,19.95,69,high,medium,5.7,Moderate
11/1/2022,14:30,11.62,78,medium,low,8.4,Moderate
11/1/2022,17:40,11.82,64,high,low,8.1,Low
11/2/2022,8:30,16.24,67,high,medium,8.4,Low
11/2/2022,11:40,26.97,79,medium,high,6.2,High
11/2/2022,14:30,23.43,86,high,high,6.5,High
11/2/2022,17:40,9.6,80,low,low,8.7,Moderate
11/3/2022,8:30,12.11,50,high,medium,8.3,Low
11/3/2022,11:40,20.75,64,medium,high,5.4,Moderate
11/3/2022,14:30,26.18,61,low,high,6.5,Moderate
11/3/2022,17:40,7,65,high,low,8.2,Low
11/4/2022,8:30,14.88,69,high,medium,8.3,Low
11/4/2022,11:40,10,95,low,low,8.7,Moderate
11/4/2022,14:30,23.12,89,low,high,5.3,High
11/4/2022,17:40,7.89,64,high,low,8.9,Low
11/5/2022,8:30,32.94,71,high,high,5.5,High
11/5/2022,11:40,7.82,51,high,low,8.5,Low
11/5/2022,14:30,30.37,92,low,high,6.8,High
11/5/2022,17:40,19.21,62,medium,medium,6.2,Moderate
11/6/2022,8:30,12.53,50,high,medium,8.9,Low
11/6/2022,11:40,20.24,82,high,high,6.6,High
11/6/2022,14:30,25.85,51,high,high,6.7,Moderate
11/6/2022,17:40,15.73,70,high,medium,8.1,Moderate
11/7/2022,8:30,9.25,69,high,low,8.8,Low
11/7/2022,11:40,32.74,71,high,high,5.6,High
11/7/2022,14:30,7.92,67,high,low,8.1,Low
11/7/2022,17:40,10.89,51,high,low,8.2,Low
11/8/2022,8:30,12.52,53,high,medium,8.1,Low
11/8/2022,11:40,5.91,68,high,low,8.8,Low
11/8/2022,14:30,15.3,75,medium,medium,8,Moderate
11/8/2022,17:40,8.22,80,high,low,8.8,Moderate
11/9/2022,8:30,5.26,71,low,low,8.9,Moderate
11/9/2022,11:40,23.3,89,low,high,6.6,High
11/9/2022,14:30,7.88,62,high,low,8.6,Low
11/9/2022,17:40,29.87,57,medium,high,7,Moderate
11/10/2022,8:30,14.93,54,high,medium,8.6,Low
11/10/2022,11:40,32.01,70,medium,high,5.4,High
11/10/2022,14:30,16.9,56,high,medium,8.3,Low
11/10/2022,17:40,5.99,55,high,low,8.4,Low
11/11/2022,8:30,9.09,68,high,low,8.7,Low
11/11/2022,11:40,5.62,67,high,low,8.3,Low
11/11/2022,14:30,11.94,58,high,low,8.7,Low
11/11/2022,17:40,28.87,59,medium,high,6.8,Moderate
11/12/2022,8:30,14.09,92,low,medium,8.4,Moderate
11/12/2022,11:40,7.14,66,high,low,8.3,Low
11/12/2022,14:30,16.97,69,high,medium,9,Low
11/12/2022,17:40,32.93,64,low,high,6.2,Moderate
11/13/2022,8:30,5.19,90,low,low,8.2,Moderate
11/13/2022,11:40,11.08,77,high,low,8.3,Moderate
11/13/2022,14:30,25.97,74,medium,high,6,High
11/13/2022,17:40,8.6,59,high,low,8.8,Low
11/14/2022,8:30,7.67,67,high,low,8.3,Low
11/14/2022,11:40,25.19,95,medium,high,6.7,High
11/14/2022,14:30,14.01,94,high,medium,8.8,Moderate
11/14/2022,17:40,10.17,87,low,low,8.6,Moderate
11/15/2022,8:30,26.16,75,low,high,5.9,High
11/15/2022,11:40,10.87,54,high,low,8.2,Low
11/15/2022,14:30,11.64,63,high,low,8.7,Low
11/15/2022,17:40,11.45,80,low,low,8.4,Moderate
11/16/2022,8:30,33.46,58,low,high,5.9,Moderate
11/16/2022,11:40,34.58,99,low,high,6.8,High
11/16/2022,14:30,9.1,50,high,low,8.3,Low
11/16/2022,17:40,13.14,75,low,medium,8.7,Moderate
11/17/2022,8:30,18.95,60,medium,medium,5.1,Moderate
11/17/2022,11:40,16.25,95,low,medium,8.9,Moderate
11/17/2022,14:30,6.97,62,high,low,8.7,Low
11/17/2022,17:40,15.42,60,high,medium,8.1,Low
11/18/2022,8:30,8.43,64,high,low,8.2,Low
11/18/2022,11:40,6.27,53,high,low,8.8,Low
11/18/2022,14:30,18.97,68,low,medium,5,Moderate
11/18/2022,17:40,23.24,77,low,high,7,High
11/19/2022,8:30,8.72,86,low,low,8,Moderate
11/19/2022,11:40,10.29,60,high,low,8.9,Low
11/19/2022,14:30,11.94,53,high,low,8.7,Low
11/19/2022,17:40,28.71,60,low,high,5.4,Moderate
11/20/2022,8:30,15.89,69,high,medium,8.2,Low
11/20/2022,11:40,11.28,61,high,low,8.9,Low
11/20/2022,14:30,30.01,54,high,high,7,Moderate
11/20/2022,17:40,31.4,69,medium,high,6.3,Moderate
11/21/2022,8:30,13.45,65,high,medium,8,Low
11/21/2022,11:40,11.92,88,low,low,8.3,Moderate
11/21/2022,14:30,15.05,83,low,medium,8.4,Moderate
11/21/2022,17:40,7.62,52,high,low,8.7,Low
11/22/2022,8:30,10.41,59,high,low,8.2,Low
11/22/2022,11:40,16.12,96,low,medium,8.7,Moderate
11/22/2022,14:30,21.24,92,high,high,5.7,High
11/22/2022,17:40,7.27,82,medium,low,8.5,Moderate
11/23/2022,8:30,13.67,53,high,medium,9,Low
11/23/2022,11:40,28.87,72,low,high,6.3,High
11/23/2022,14:30,18.67,71,medium,medium,5.7,High
11/23/2022,17:40,6.41,60,high,low,9,Low
11/24/2022,8:30,23.19,65,low,high,6.2,Moderate
11/24/2022,11:40,6.34,70,high,low,8.7,Moderate
11/24/2022,14:30,15.35,61,high,medium,8.4,Low
11/24/2022,17:40,13.38,95,medium,medium,8.2,Moderate
11/25/2022,8:30,10.29,56,high,low,8.3,Low
11/25/2022,11:40,14.03,90,low,medium,9,Moderate
11/25/2022,14:30,34.39,65,low,high,6.8,Moderate
11/25/2022,17:40,16.85,55,high,medium,8.8,Low
11/26/2022,8:30,13.14,96,low,medium,8.3,Moderate
11/26/2022,11:40,5.98,50,high,low,8.7,Low
11/26/2022,14:30,15.06,57,high,medium,8.4,Low
11/26/2022,17:40,21.57,89,low,high,5.5,High
11/27/2022,8:30,13.56,54,high,medium,8.5,Low
11/27/2022,11:40,16.43,51,high,medium,8.2,Low
11/27/2022,14:30,19.99,54,medium,medium,5.6,Moderate
11/27/2022,17:40,9.71,61,high,low,8.7,Low
11/28/2022,8:30,10.04,69,high,low,8.9,Low
11/28/2022,11:40,14.77,77,low,medium,8.7,Moderate
11/28/2022,14:30,13.53,64,high,medium,8.6,Low
11/28/2022,17:40,20.82,97,low,high,5.3,High
11/29/2022,8:30,21.13,53,low,high,6.7,Moderate
11/29/2022,11:40,15.02,64,high,medium,8.3,Low
11/29/2022,14:30,14.94,55,high,medium,8,Low
11/29/2022,17:40,14.08,52,high,medium,8.6,Low
11/30/2022,8:30,15.75,52,high,medium,9,Low
11/30/2022,11:40,23.91,91,low,high,5.3,High
11/30/2022,14:30,18.19,84,low,medium,5.1,High
11/30/2022,17:40,5.5,67,high,low,8.6,Low
12/1/2022,8:30,20.1,74,medium,high,6.3,High
12/1/2022,11:40,15.92,53,high,medium,8.4,Low
12/1/2022,14:30,23.36,94,medium,high,5.7,High
12/1/2022,17:40,20.27,96,high,high,5.2,High
12/2/2022,8:30,10.06,50,high,low,8.5,Low
12/2/2022,11:40,10.25,62,high,low,8.3,Low
12/2/2022,14:30,19.55,94,medium,medium,6.8,High
12/2/2022,17:40,20.68,75,low,high,5.6,High
12/3/2022,8:30,11.2,63,high,low,9,Low
12/3/2022,11:40,5.92,56,high,low,8.5,Low
12/3/2022,14:30,6.68,60,high,low,8.3,Low
12/3/2022,17:40,25.2,92,high,high,5.3,High
12/4/2022,8:30,7.04,76,high,low,8.7,Moderate
12/4/2022,11:40,6.91,63,high,low,9,Low
12/4/2022,14:30,13.98,90,medium,medium,8.6,Moderate
12/4/2022,17:40,10.1,56,high,low,8,Low
12/5/2022,8:30,20.03,63,medium,high,5.9,Moderate
12/5/2022,11:40,25.26,86,high,high,5.7,High
12/5/2022,14:30,13.89,54,high,medium,8.6,Low
12/5/2022,17:40,32.18,82,low,high,5.2,High
12/6/2022,8:30,7.6,58,high,low,8.8,Low
12/6/2022,11:40,23.19,65,medium,high,7,Moderate
12/6/2022,14:30,6.39,62,high,low,8.8,Low
12/6/2022,17:40,11.01,92,low,low,8.8,Moderate
12/7/2022,8:30,8.28,66,high,low,8.2,Low
12/7/2022,11:40,12.96,69,high,medium,8.1,Low
12/7/2022,14:30,32.88,68,high,high,5.5,Moderate
12/7/2022,17:40,14.68,86,low,medium,8,Moderate
12/8/2022,8:30,15.94,98,low,medium,8.7,Moderate
12/8/2022,11:40,23.93,60,low,high,6.7,Moderate
12/8/2022,14:30,13.03,54,high,medium,8.4,Low
12/8/2022,17:40,8.6,66,high,low,8,Low
12/9/2022,8:30,5.09,66,high,low,8.3,Low
12/9/2022,11:40,9.28,63,high,low,8.1,Low
12/9/2022,14:30,8.63,55,high,low,8.3,Low
12/9/2022,17:40,16.33,54,high,medium,8.9,Low
12/10/2022,8:30,31.74,97,low,high,5.7,High
12/10/2022,11:40,16.81,99,medium,medium,8.8,Moderate
12/10/2022,14:30,12.76,69,high,medium,8,Low
12/10/2022,17:40,23.9,57,high,high,5.1,Moderate
12/11/2022,8:30,9.17,69,high,low,8.9,Low
12/11/2022,11:40,15.07,56,high,medium,8.3,Low
12/11/2022,14:30,10.47,56,high,low,8.4,Low
12/11/2022,17:40,10.41,60,high,low,8.4,Low
12/12/2022,8:30,30.45,98,high,high,6.1,High
12/12/2022,11:40,14.25,66,high,medium,8.1,Low
12/12/2022,14:30,14.21,69,high,medium,8,Low
12/12/2022,17:40,19.77,68,high,medium,5.3,Moderate
12/13/2022,8:30,33.97,95,low,high,6.2,High
